2060114,NA
2060115,1.151
2060116,1.266
2060117,1.247
2060119,1.211
2060121,NA
2060123,1.5
2060127,1.146
2060129,1.270
2060200,1.239
2060201,1.207
2060202,1.25
2060204,1.160
2060206,1.136
2060207,1.226
2060208,1.113
2060210,1.243
2060213,NA
2060215,1.258
2060216,1.149
2060217,1.101
2060218,1.281
2060219,1.275
2060220,1.150
2060221,1.104
2060223,1.194
2060300,1.112
2060301,1.44
2060303,1.12
2060304,1.105
2060305,1.273
2060306,1.102
2060308,1.143
2060309,1.124
2060310,1.123
2060311,1.234
2060312,1.98
2060315,1.40
2060316,1.43
2060318,1.37
2060322,1.260
2060400,1.122
2060401,1.162
2060402,1.277
2060403,1.262
2060404,1.58
2060405,NA
2060407,1.279
2060408,1.53
2060409,1.35
2060411,1.241
2060416,1.137
2060417,1.155
2060418,1.265
2060420,1.174
2060425,1.217
2060501,1.129
2060502,1.182
2060503,1.175
2060505,NA
2060506,1.74
2060507,1.21
2060510,1.215
2060511,NA
2060512,1.220
2060513,1.96
2060516,1.64
2060518,NA
2060519,1.81
2060521,1.198
2060523,1.147
2060600,1.249
2060603,1.22
2060605,1.26
2080302,1.24
2080601,1.192
2090101,1.268
2090102,1.158
2090104,1.15
2090105,NA
2090106,1.9
2090108,1.145
2090109,1.201
2090110,1.231
2090112,1.97
2090113,1.216
2090115,1.89
2090117,NA
2090118,1.257
2090202,1.88
2090204,1.126
2090205,1.56
2090206,1.252
2090207,1.6
2090210,1.36
2090212,1.42
2090214,1.100
2090216,1.208
2090218,1.23
2090220,1.200
2090222,1.117
2090224,1.140
2090302,1.125
2090303,1.173
2090304,1.57
2090306,1.75
2090307,1.253
2090309,1.70
2090310,1.168
2090311,1.156
2090312,1.267
2090313,1.18
2090315,1.128
2090316,1.222
2090317,1.31
2090318,NA
2090319,1.183
2090403,1.187
2090405,1.27
2090409,1.108
2090411,1.134
2090414,1.87
2090415,1.186
2090419,1.80
2090420,1.120
2090421,1.224
2090422,1.167
2100101,1.54
2100103,1.10
2100104,1.163
2100105,NA
2100107,NA
2100109,1.204
2100110,1.172
2100113,1.119
2100114,NA
2100115,NA
2100116,1.272
2100119,NA
2100120,1.244
2100123,1.59
2100125,1.165
2100127,1.206
2100302,1.47
2100303,1.280
2100304,1.16
2100305,1.240
2100306,NA
2100308,1.4
2100309,1.38
2100310,1.133
2100313,NA
2100315,1.111
2100316,1.196
2100317,1.116
2100319,1.193
2100322,1.17
2100325,1.179
2100401,1.51
2100403,1.52
2100405,1.178
2100406,1.14
2100409,NA
2100410,1.86
2100412,1.264
2100414,1.78
2100415,1.91
2100416,1.29
2100419,NA
2100420,NA
2100422,1.138
2100423,1.106
2100427,NA
2100503,1.161
2100504,NA
2100505,NA
2100506,1.139
2100507,1.68
2100509,1.230
2100513,1.34
2100514,1.55
2100515,1.1
2100516,1.110
2100517,1.254
2100519,1.285
2100521,NA
2100522,1.283
2100524,1.170
2100601,1.284
2100602,1.159
2100603,1.278
2100605,NA
2100607,1.245
2100609,1.11
2100610,1.236
2100612,1.181
2100613,1.67
2100614,1.153
2100615,1.250
2100616,1.121
2100617,1.48
2100619,1.118
2100620,1.251
2100621,1.32
2100622,NA
2100624,1.72
2100626,NA
2110206,1.223
3010100,1.210
3010101,1.85
3010102,1.148
3010103,1.41
3020103,1.65
3020104,1.82
3020105,1.39
3020106,1.142
3020110,1.184
3020112,NA
3060100,1.33
3060101,1.99
3060106,1.141
3060110,1.130
3060112,1.90
3060113,1.131
3060120,1.164
3090103,1.107
3090107,1.60
3090111,1.271
3100100,1.19
3100101,1.8
3100102,1.235
3100104,1.79
3100106,NA
3100108,1.195
3100111,NA
